Date,Open,High,Low,Close,Volume,Market Cap
2021-02-14,266.63615793,277.42897252,224.33614941,231.9168992,3294365886.91,2313218051.11
2021-02-13,169.90292073,288.9070808,169.90292073,266.84489591,6608968745.62,2661177627.34
2021-02-12,164.72054394,172.94943177,157.64374636,169.92603866,1519166039.82,1694361890.21
2021-02-11,139.58866553,166.49471204,138.59487497,164.82019329,2026282372.58,1643187218.56
2021-02-10,136.64379492,148.60886785,129.5238597,139.60766357,1301958364.0,1391608728.58
2021-02-09,126.35779978,136.69250114,124.7221462,136.69250114,1042676788.9,1362334705.93
2021-02-08,118.48340915,126.38785662,115.08689603,126.3594651,954459710.0,1259149401.99
2021-02-07,119.07314924,121.73303848,113.01013137,118.50476886,786948203.65,1180692110.89
2021-02-06,120.23173103,122.75504341,116.55732683,119.07769717,898139295.25,1186212781.82
2021-02-05,111.2485254,122.22221651,111.03336118,120.24926677,870586751.46,1197693131.76
2021-02-04,116.57831287,118.27294069,110.86416701,111.23390725,696241426.56,1107723847.67
2021-02-03,109.89642653,118.20010526,109.89642653,116.57481453,855576971.56,1160727707.62
2021-02-02,103.63936345,110.60632658,103.55123749,109.90973313,597159300.77,1094187648.55
2021-02-01,102.58016107,105.640322,100.50283387,103.65044547,509556195.05,1031712913.57
2021-01-31,104.93960849,106.18877532,100.47823112,102.56927037,440551351.59,1020786335.59
2021-01-30,104.80043919,105.92880427,100.71265318,104.87330329,496657725.62,1043550060.19
2021-01-29,105.0420539,109.82985371,101.56576713,104.79981991,757799245.07,1042653792.05
2021-01-28,96.91514905,105.25681605,95.19014913,102.79782632,526733386.74,1022573741.2
2021-01-27,104.90594983,104.97116722,94.87672275,96.92486348,495451766.60545504,963510872.5148346
2021-01-26,105.28696656,106.10923256,100.77819783,104.91120493,621743544.6898079,1042736269.8437238
2021-01-25,106.18151532,112.82581488,105.31203077,105.31409235,655837687.2587447,1046573264.3058726
2021-01-24,105.21480566,110.70542649,103.95529257,106.19976274,639950442.9488555,1055206545.445079
2021-01-23,105.07363265,109.84764183,102.78410914,105.21565817,637660642.6830659,1045262405.0843693
2021-01-22,100.02433313,107.98334282,94.8747666,105.16366626,948645119.3291171,1044579343.5376525
2021-01-21,121.22915772,121.4660313,100.06974743,100.08177261,1002780700.3864758,993942075.5268971
2021-01-20,125.07887124,127.05208025,112.95384815,121.20066801,1069448779.9146911,1203490305.068642
2021-01-19,129.2452793,134.28618534,124.76845721,125.13438025,776404436.4769093,1242351758.398352
2021-01-18,123.41007755,131.77934515,121.51243216,129.23852484,810244066.0115525,1282897708.235962
2021-01-17,125.35257468,126.81482123,120.72619069,123.37920165,739219388.4824333,1224535303.2415068
2021-01-16,124.49589137,131.61226639,121.71442802,125.36519258,858993446.2238494,1244048752.7641702
2021-01-15,132.73798003,135.89827034,118.30050999,124.52399659,978641164.8034201,1235505097.0825603
2021-01-14,133.17930155,136.67462574,129.7275992,132.72243282,1073841340.39922,1316636041.550239
2021-01-13,127.85837106,137.19727867,120.49062199,133.20990541,1342637586.2416375,1321262064.4117548
2021-01-12,124.63209073,135.21344532,117.14024114,127.91224151,1811403551.9036543,1268513090.4844527
2021-01-11,148.32625973,148.32625973,107.51263126,124.724359,2990132030.9115243,1236703666.2383072
2021-01-10,110.01843104,156.67104698,110.01843104,148.38363324,3555132591.5521917,1471059070.7213385
2021-01-09,96.61762518,110.93094611,94.5398466,110.03205159,897302735.8205127,1090674292.5979955
2021-01-08,99.28154637,100.62390315,92.62866263,96.63828866,867611932.8289819,957757254.6830064
2021-01-07,94.31796158,107.51936087,92.87538124,99.25945502,1019678788.451372,983577762.5265075
2021-01-06,89.1219814,94.98406931,88.31515632,94.29486031,760044337.2383131,934233466.1147548
2021-01-05,88.80487053,90.14023733,86.21697707,89.10277392,612664955.8608769,882650849.8106298
2021-01-04,89.12946628,96.56529011,85.9448183,88.79717503,729411302.7127,879483218.2064911
2021-01-03,86.99459743,91.71101657,85.38478426,89.06913661,724060415.9651111,882036803.6691314
2021-01-02,88.26797566,93.44601914,85.4275037,86.96977231,850378682.3754073,861108661.312053
2021-01-01,99.60100326,102.76171088,86.84851333,88.24170498,853438257.4872832,873563641.5371596
2020-12-31,101.68985602,102.22249822,97.29233529,99.60536059,503410472.71296024,985902607.8186736
2020-12-30,104.0365868,105.26399107,99.33324052,101.68364629,627344406.9439033,1006313797.7111578
2020-12-29,107.24206139,108.51882907,99.36074335,104.04059072,725711431.3930625,1029473964.3740369
2020-12-28,107.36956419,110.65684968,104.77178447,107.27000592,824960419.7895831,1061261070.4851594
2020-12-27,107.69157154,112.77783622,92.23342003,107.36255116,906791475.9510999,1061465798.1648977
2020-12-26,103.23549514,112.00052021,102.62562422,107.67296465,817941759.7464218,1064366427.1863844
2020-12-25,98.33631222,105.03181987,95.99179344,103.24015147,693024635.9429748,1020383776.7671646
2020-12-24,91.14796267,99.30277754,87.82327253,98.34268503,560377122.4340339,971822891.0692037
2020-12-23,105.53957968,106.02187606,87.65128583,91.11662828,634717091.8283405,900271449.0940375
2020-12-22,104.32970161,106.14721354,96.68631417,105.55389281,785087708.1513914,1042748224.5822916
2020-12-21,109.50102112,119.13213763,102.28715869,104.36732092,803157863.3233522,1030863110.3636441
2020-12-20,108.44410247,114.19598732,104.59379968,109.49470052,702192975.3576269,1081333845.068486
2020-12-19,108.03561275,112.26531101,105.77385388,108.45140634,586663016.827106,1070856979.8153988
2020-12-18,108.37899525,113.72667834,104.16558392,108.03687472,711303070.5819849,1066596816.8421851
2020-12-17,104.79689669,115.31932592,101.54628632,108.36001606,784050790.3720181,1069615426.7707093
2020-12-16,96.91975572,104.92965367,94.78452395,104.78852325,534037791.26501197,1034194868.9721049
2020-12-15,96.64728092,97.40081524,94.33234546,96.92722998,299872939.3681245,956458286.00979
2020-12-14,97.443225,97.56773794,94.49966388,96.64875074,299897458.24936575,953555014.8692913
2020-12-13,94.72893274,99.12798408,93.80928516,97.43838308,297721176.5839622,961193331.1868727
2020-12-12,93.33447029,97.2572971,93.21137428,94.73249404,306478920.23835886,934349895.3497998
2020-12-11,93.11208359,95.00659974,87.93002582,93.34614039,378218763.7703831,920528138.0530835
2020-12-10,95.53025161,95.8974446,91.24816225,93.10495832,288143376.0709824,918003087.6389647
2020-12-09,94.9417983,95.84565311,89.01883535,95.53031564,472674232.6814247,941765235.1149126
2020-12-08,101.72223139,101.74209759,94.13420523,94.94716214,440498771.05557334,935865971.6627357
2020-12-07,102.17898507,104.3958133,100.87648542,101.71752524,457371632.40460616,1002440391.9861877
2020-12-06,102.99061066,104.47527177,99.45978154,102.18926963,492907265.2407073,1006927365.2941815
2020-12-05,99.36229887,103.45877568,96.9264316,102.99451401,490124326.99007916,1014699660.8437494
2020-12-04,107.59663187,110.35015049,97.69813044,99.39623321,572576993.306767,979090629.5445883
2020-12-03,105.38874782,108.28586621,104.06705189,107.59292457,572532763.7338225,1059660754.6774023
2020-12-02,104.26903212,107.67177421,100.83287914,105.37058106,784922147.4745352,1037607381.9854611
2020-12-01,112.90811003,115.90543534,102.78967552,104.27486552,1015518318.6712837,1026650983.5072436
2020-11-30,108.27389966,117.334154,106.76406562,112.91610037,1123998505.9408042,1111551146.2446666
2020-11-29,109.49146786,114.04300641,104.44414112,108.27610855,1095154976.067211,1065705254.7511472
2020-11-28,92.20399602,112.78637044,91.19541139,109.49894216,1023057277.4380648,1077567237.1941338
2020-11-27,91.59639435,95.53355947,87.75201929,92.19440786,727371359.7967242,906638914.6326935
2020-11-26,102.35980094,103.98386513,84.22879591,91.58153776,1065755511.7769547,900468237.9348122
2020-11-25,114.03396514,115.66120108,98.94045674,102.38101141,1136897954.7322903,1006491953.5477676
2020-11-24,94.11889672,122.28368733,92.47471794,114.0335999,1677709732.323217,1120865501.6709409
2020-11-23,90.28310213,95.2381544,89.5295026,94.11521965,704952707.6432475,924933310.2344756
2020-11-22,93.88391609,94.93299094,86.10639273,90.28302646,760879685.007598,887128277.2734642
2020-11-21,83.20710266,93.95138648,83.20710266,93.88391345,705601010.5129343,922362738.8007138
2020-11-20,82.10131723,84.56301734,82.10131723,83.20710373,423669964.1075263,817336379.0933714
2020-11-19,80.00005401,84.12432846,77.95878132,82.10029361,441493518.5012812,806334726.7207984
2020-11-18,83.07014399,83.50486757,77.28107848,80.00108637,490748196.1597521,785592850.4626995
2020-11-17,82.01682642,83.54430824,80.16814749,83.07084019,455265974.237403,815604390.6455845
2020-11-16,75.1222322,82.34889634,74.74528082,80.61698855,449422368.62751174,791384361.373888
2020-11-15,77.31242519,77.51088904,73.73122368,75.12223515,389160483.63414866,737327135.0608929
2020-11-14,77.57473251,79.31749121,74.82741194,77.31242665,423082126.74875855,758701270.7012525
2020-11-13,78.02143802,79.32274029,75.95481313,77.57472767,397587053.35349923,761152043.7037629
2020-11-12,69.42672281,79.64120959,68.71970745,78.02248843,679481178.3535073,765422967.7822604
2020-11-11,68.8937595,71.55896188,68.80471649,69.42821487,378205633.8250614,681001127.7351459
2020-11-10,68.06629186,69.59850761,67.56114676,68.89407183,372107708.25257915,675652765.8215212
2020-11-09,68.03397522,68.98563482,66.51385219,68.06021738,367027945.95589316,667368244.8339373
2020-11-08,66.6954918,69.04154663,65.92821719,68.03408746,344278927.6996435,667002709.8467258
2020-11-07,69.9504571,71.99233173,65.31660168,66.6954917,427788537.0079946,653774328.555366
2020-11-06,67.82703159,70.5946331,67.52871371,69.95045692,466393753.9049584,685571152.6723703
2020-11-05,64.59076292,69.77367069,63.63219082,67.82825818,474894501.5537595,664664856.3980646
2020-11-04,64.27866752,65.11177441,62.31058411,64.59031466,505066224.11079365,632833389.5415584
2020-11-03,65.12432806,65.5309932,63.25661547,64.27840604,491018668.5177715,629676175.2233856
2020-11-02,68.58933664,69.46487206,64.95400214,65.12427288,505322763.3248786,637859213.1921679
2020-11-01,70.1681287,70.53333377,68.31033884,68.59011315,420211622.62099785,671697326.7910742
2020-10-31,69.65248289,72.12899177,68.67638277,70.16812861,527240706.701648,687039373.4891326
2020-10-30,66.98153455,71.80603572,64.64731102,69.65248303,590369391.8587971,681878198.0466058
2020-10-29,68.22857532,68.83325723,65.90178003,66.98130169,444249614.58247554,655623937.7779487
2020-10-28,70.74958903,71.01268156,67.20625316,68.22849972,491155471.11167747,667371033.875202
2020-10-27,69.37041623,71.88623971,69.30692951,70.7509021,451574298.1277152,691931028.1490173
2020-10-26,71.20742616,72.50104639,68.82135016,69.36599235,443119231.962407,678277605.6416283
2020-10-25,73.39077754,73.6125976,70.77437567,71.2086734,377089125.8528954,696183222.0071195
2020-10-24,72.17713726,73.51376437,71.63836433,73.39153249,416099783.1614535,717407645.6841867
2020-10-23,74.86710142,75.10732967,70.98657282,72.17981074,421663069.61668015,705449080.3890316
2020-10-22,74.97470041,77.20236107,74.40462129,74.71100771,477625325.0737708,729883192.6573385
2020-10-21,70.83539655,76.18625988,70.60013466,74.97782326,500509185.14463496,732489825.8059806
2020-10-20,74.8050553,76.5743514,70.76653846,71.03839607,522955519.13233954,693957594.7030357
2020-10-19,67.1956506,77.91986253,66.19025494,74.75453449,767678780.5030578,730140651.2320921
2020-10-18,67.31708047,67.32176134,66.55016206,67.17025337,398514144.1146986,655958237.5406821
2020-10-17,66.18178465,67.19629246,65.42821671,67.19629121,362039431.3835292,656105705.4914372
2020-10-16,69.26014189,69.98046972,65.56620324,66.16106496,421973715.7991215,645893149.7876989
2020-10-15,70.24522443,70.56570282,68.57893557,69.35947543,423287274.1252503,677008181.3647391
2020-10-14,71.47862016,72.12083251,69.10767559,70.06674581,342336093.4358955,683802198.2468231
2020-10-13,71.74430295,73.41831008,70.59352488,71.42415808,436777692.6751942,696935648.4325771
2020-10-12,71.84086156,74.33116587,70.48864966,71.84589951,534080583.5615949,700927765.7877592
2020-10-11,68.03891791,72.57192916,67.7938895,71.83440866,491531125.92546386,700664181.5093908
2020-10-10,67.27802884,69.00362158,67.2761329,67.9283968,441928949.89659584,662458616.2592864
2020-10-09,66.48033302,67.86663104,65.84587073,67.43337712,400270576.35418916,657523069.8283112
2020-10-08,65.89454901,67.31576454,64.47588024,66.1955471,410737380.82180494,645348135.8387419
2020-10-07,65.32187839,66.25403124,64.28061049,65.97807341,401475895.31855494,643124230.3025821
2020-10-06,66.96523943,68.01808889,64.78233131,65.48830991,419900053.398377,638246901.659869
2020-10-05,66.57353576,67.06965339,65.74960172,66.9462036,399819679.9955668,652350620.4448992
2020-10-04,65.66261852,66.8974432,65.11838079,66.37602356,377273851.84150773,646689245.6543496
2020-10-03,66.17175516,66.66915476,65.68069943,65.72068756,367443668.867595,640199777.3731784
2020-10-02,68.11461343,68.87008341,64.66694422,66.18819315,420953919.02409416,644649602.5943547
2020-10-01,68.96506064,71.08325467,67.32283722,67.9976752,418563956.2076145,662165825.3761091
2020-09-30,68.59562951,68.99428433,66.86421769,68.94655187,358324590.44302285,671296260.3144197
2020-09-29,67.34938576,68.75642377,66.80490358,68.52820432,424992878.4836631,667115885.3570093
2020-09-28,68.93799775,69.94656439,67.4560271,67.45615556,426829544.4834895,656241315.9827311
2020-09-27,69.10030881,69.80414749,67.43324375,68.8171354,411336994.803859,669372502.7814739
2020-09-26,68.63031248,69.85817668,68.41645983,69.03277585,424670325.4616922,671361070.6586552
2020-09-25,67.71164065,69.38764566,66.79414883,68.62206809,433763882.6025924,667257958.8794533
2020-09-24,65.01724458,68.19156081,64.5353053,67.73726972,429057014.17517453,658547590.8362646
2020-09-23,68.22253884,68.52855493,64.61803019,64.9532178,406805350.9936243,631379241.7368344
2020-09-22,67.0227075584,68.9524418358,66.8589269691,68.1748663761,293589381.492479,662638907.472507
2020-09-21,70.8129676907,71.5971822314,65.6204225016,67.0605315278,339693581.823706,651702094.823282
2020-09-20,72.9402635759,73.1174597395,70.0172088174,70.7701370038,314553225.124968,687640191.237527
2020-09-19,72.2289157553,73.4874639824,71.7314399259,73.0409549606,321273259.425435,709589408.485431
2020-09-18,73.4249167258,73.6392975711,71.007860528,72.2575844839,309323621.915054,701863940.829421
2020-09-17,73.4151079119,74.7250449177,71.6760586969,73.4249167258,313200144.002692,713086587.036568
2020-09-16,73.1853322919,74.3458423447,71.6727878347,73.3533415073,289772803.5715,712274870.386341
2020-09-15,75.2917900234,75.9948027358,73.1635150239,73.2190958513,303150473.310809,710856417.559101
2020-09-14,74.9448807828,77.5723134239,73.9111946555,75.3714803539,6764861637.02072,731633300.218441
2020-09-13,79.5857478752,79.6896617252,73.5686534741,75.0001899266,13822922695.9509,727911042.723507
2020-09-12,76.9175601194,80.0558075677,76.1839200237,79.5857478752,14082288711.9018,772288325.446304
2020-09-11,77.0358651348,77.8901655673,74.3509736131,76.9842759199,13206239580.1691,746924104.017806
2020-09-10,75.78936469,78.6286421812,75.1018182158,77.0358651348,13867464165.3861,747303746.121597
2020-09-09,74.5746525797,77.2080950472,74.3780323449,75.7782724085,203152466.564435,734984829.553336
2020-09-08,75.9570125388,77.5169781268,71.0857666621,74.5452742515,338941248.958163,722907522.060726
2020-09-07,70.2124678442,76.3601273442,66.4319695372,75.9478192172,362283860.678039,736389168.404329
2020-09-06,67.9805553686,71.450025963,66.6446278317,70.2193824992,254709380.142246,680733484.938986
2020-09-05,72.9572130751,73.9451048417,65.644691347,67.9805553686,302143280.265575,658923347.631862
2020-09-04,67.5745769449,73.7752821259,67.4485436911,72.9689079768,354077024.343421,707158783.653519
2020-09-03,83.3802729876,83.421797505,66.0911426235,67.6738009147,311969735.717956,655736655.857292
2020-09-02,89.3609930816,89.5448847832,81.6515946477,83.3056543281,325340580.625754,807070749.754082
2020-09-01,86.6986675443,90.4657468494,85.7710836776,89.2813962133,343476337.870303,864822740.534582
2020-08-31,88.2430948472,88.8174192774,86.2358678613,86.8017263895,244856907.685234,840665741.044155
2020-08-30,85.4297995131,88.7716125659,85.3432937741,88.2013120595,277927373.52945,854081661.135323
2020-08-29,85.2025880247,86.6258329219,84.7278772413,85.4680738521,230804715.756715,827480219.513435
2020-08-28,83.5579897195,85.887140896,82.8720394748,85.2061210431,262078659.602358,824399984.698281
2020-08-27,86.0599035496,86.6494503467,82.386482418,83.5827454234,320763922.191415,808562073.859146
2020-08-26,85.0407352374,87.3496750005,84.1354348007,86.1296726765,298266220.595746,833063119.11833
2020-08-25,91.9780821616,91.9780821616,83.7895824285,85.1571678992,302784936.212654,823521751.553205
2020-08-24,91.6293930116,93.1152022181,90.0045191059,91.9479325242,193938721.714995,889047233.227251
2020-08-23,91.0537546942,92.8075441705,88.4481771962,91.6359332009,197719135.671118,885888021.030072
2020-08-22,87.4258293854,91.1035774911,86.0651847025,91.1035774911,213957533.479955,880596152.685993
2020-08-21,91.5943674019,95.3873618821,87.4348917855,87.4768928706,302272083.328933,845401762.702327
2020-08-20,88.15510019,91.7085851235,87.6029128503,91.5764674589,204144747.006867,884878573.041119
2020-08-19,93.0681317606,93.9189324764,87.8153743809,88.1339605617,284015246.181187,851474729.13724
2020-08-18,97.5155341971,98.4718286294,92.8561516808,93.2665061881,273893767.978872,900913544.060116
2020-08-17,95.095173332,99.7976541301,93.5882339865,97.539007794,374580441.487274,942027873.564568
2020-08-16,94.209907351,95.3195732275,92.3105003883,95.095173332,265020921.660749,918275636.546184
2020-08-15,92.0823494055,95.4231707929,91.9651978992,94.1429082827,323844514.23083,908930288.122174
2020-08-14,93.7762264626,94.0428426546,91.1088817675,92.1107209629,307708892.463592,889166188.96573
2020-08-13,92.5111512477,94.1841935783,86.7743788135,93.7962733913,325340592.120959,905290565.712524
2020-08-12,88.8829621272,92.7541955181,85.2487297642,92.5401337648,353623728.13181,893018029.337035
2020-08-11,95.6544151137,96.588430769,86.6897025796,88.8822932597,366385092.385286,857579390.304007
2020-08-10,97.7892925048,98.6533643021,95.406133991,95.6640773109,306005368.509448,922861821.123074
2020-08-09,98.228709174,98.9809523239,95.4724713596,97.642754129,314807529.778806,941794717.672776
2020-08-08,96.992834533,102.12444538,95.1779002441,98.071672964,355970818.277496,945779284.788048
2020-08-07,100.581210144,103.483439559,94.0221258299,96.9618597251,520518652.442688,934921558.305511
2020-08-06,92.3205895908,104.347671164,90.7403598417,100.556539304,621631646.239362,969424513.943776
2020-08-05,86.8774504319,93.1652972748,86.3199946833,92.342809004,370531018.269142,890091985.632303
2020-08-04,87.6581698456,88.7422244059,86.1171371976,86.8423231033,256984183.440557,836931030.724019
2020-08-03,85.0542721839,89.1882051382,84.2614596278,87.6620648384,332810225.948084,844697405.739058
2020-08-02,92.7857452012,94.5992893342,83.6492951939,84.9936691812,449660069.659111,818850818.499398
2020-08-01,82.5482026222,93.383808084,82.0327378795,92.6613704406,472450068.342554,892578809.294199
2020-07-31,81.3765191168,83.3153022539,80.3104474087,82.5482026222,266395053.424335,795031243.823934
2020-07-30,81.7236476841,82.3182245372,79.9199775302,81.3829303199,250240023.050461,783678310.989288
2020-07-29,79.8160791356,84.2481517715,79.2506430627,81.7440782442,324260578.784975,786665012.330675
2020-07-28,77.5660223705,80.5384876536,76.3669675021,79.825201832,318375048.021575,768072724.885623
2020-07-27,75.0954234095,78.837349568,74.0692855202,77.6214243868,360494266.756908,746746539.841845
2020-07-26,74.4699388154,76.9489444894,74.2495362637,75.0982229002,281511012.413663,722352833.123336
2020-07-25,72.009029046,74.8433089772,72.009029046,74.5044089749,234087037.450327,716522862.58166
2020-07-24,73.2625183785,73.3629700147,71.5173813065,71.98344797,220406739.619269,692165552.910254
2020-07-23,73.2060611375,73.8172547821,72.7234044044,73.2562484716,220215357.97366,704286823.906788
2020-07-22,70.9492924647,73.2390999403,70.9210309826,73.1886050106,213909381.687029,703520799.826277
2020-07-21,69.0108736365,71.0831874728,68.8334233163,70.9367988751,189232011.606126,681764136.465942
2020-07-20,70.2882082356,70.4580857143,68.8235038948,69.0247066896,147100704.457838,663276762.758471
2020-07-19,69.2286962271,70.2946540958,68.8698121595,70.2156593183,140099724.954907,674610957.07802
2020-07-18,69.6415432546,69.8776539893,68.8553554651,69.1967006763,137278614.481232,664711121.599269
2020-07-17,69.3515658144,70.0708782392,68.9462932996,69.6352628675,160183849.770579,668813515.049466
2020-07-16,71.0432072223,71.2923755108,68.5468816677,69.323311228,191501966.211022,665709179.742381
2020-07-15,71.9142637032,72.1833566204,70.8600681488,71.070034066,188535300.31581,682368494.431719
2020-07-14,71.8120577675,72.5506321314,70.5018853204,71.9138337983,240563631.674152,690356845.045052
2020-07-13,71.9867101849,75.2579556082,71.5933240077,71.9207512923,293958153.066428,690309971.964564
2020-07-12,72.6914530386,72.9262329633,71.3223587931,71.9867101849,252628320.404711,690829675.429515
2020-07-11,71.8184550071,72.8844461609,71.4433181672,72.6672898358,212586379.538215,697246070.552798
2020-07-10,72.1876991471,72.1876991471,70.3640830146,71.8235226083,215809506.403921,689035300.365246
2020-07-09,72.538743177,73.5166131767,71.1057060234,72.2101001619,230587529.909408,692629968.870269
2020-07-08,69.9150062478,73.0770779274,69.6342894794,72.5008156684,245466268.128306,695303863.105612
2020-07-07,70.1482351048,70.6256778027,69.0012479817,69.9133009075,205319157.564002,670377921.256404
2020-07-06,67.331998849,70.2987489608,67.1615943038,70.1482351048,249772266.83578,672520147.975056
2020-07-05,67.5048819421,67.8690752185,66.2309029993,67.331998849,174233783.662203,645414088.548077
2020-07-04,66.5326538481,68.1385512085,66.4834565892,67.5784308014,177759737.510283,647668858.990351
2020-07-03,67.4998544675,67.6466481499,66.3221346019,66.5561120987,177265306.804421,637765785.379606
2020-07-02,68.3893604856,68.7410264067,66.4197254831,67.5166309765,185441797.353107,646861938.910603
2020-07-01,68.2118605638,69.1862095093,67.4451169499,68.340811339,222432902.326819,654649996.746745
2020-06-30,68.8502984363,69.1762625127,67.7053885341,68.1802888083,192582137.659294,653003948.590542
2020-06-29,68.068136811,69.1923361865,66.8584102357,68.8765439253,210228705.761091,659565311.982271
2020-06-28,67.2797165958,68.8500245254,66.2903839315,68.0793669425,187749041.130386,651481588.997404
2020-06-27,70.8439766854,71.363736069,66.6685238137,67.2797165958,191819541.413706,643723217.301906
2020-06-26,71.3651030736,71.7702915275,70.0966943796,70.8202366781,189178540.257509,677484640.611246
2020-06-25,72.5447789447,72.5667276871,70.8986249991,71.379430171,200313209.325352,682722632.392805
2020-06-24,74.2936408193,75.3326706181,71.3860818472,72.5182345716,268137797.19789,693499894.2584
2020-06-23,72.2647348278,75.669715341,71.4892352239,74.2668545707,318605417.263348,710105594.361674
2020-06-22,70.3716374593,72.3619984361,70.3468023504,72.2631128215,278429244.701109,690831248.547419
2020-06-21,70.9196128853,71.4995462318,70.2836507945,70.3502130025,275515161.964096,672432011.633551
2020-06-20,69.9179131997,71.1619401256,69.5340714247,70.9805839897,302895455.925483,678345110.448693
2020-06-19,71.7557399179,71.7584377399,69.8106952009,69.9179131997,275894384.359837,668078680.221173
2020-06-18,72.5068695494,72.6618426205,71.1941935624,71.7306755356,277859287.061611,685286774.869619
2020-06-17,72.6683436567,73.3375503419,71.591417415,72.5073734973,371099133.934889,692593676.140813
2020-06-16,71.9676329183,73.1118501335,71.7029608597,72.6521594445,355432166.904035,693861617.743374
2020-06-15,73.018560018,73.1496767533,69.2433691067,71.9738294294,414082190.034585,687268229.279984
2020-06-14,74.2424748889,74.3189376688,72.6866769664,73.018560018,378719812.555791,697129420.469471
2020-06-13,73.5486214615,74.3911840199,72.9042252232,74.2020819072,401978660.909261,708310905.036513
2020-06-12,72.6727924254,74.7530334713,71.8794544918,73.543477731,443348158.658702,701907170.194649
2020-06-11,78.2394418195,78.743518206,72.2605723426,72.6511612062,488692369.175737,693277419.528644
2020-06-10,77.735114728,78.4079583826,77.2575853966,78.2283024854,422045839.508765,746372555.677354
2020-06-09,77.5993129877,78.1706622635,77.0702994768,77.7342159407,393727398.886804,741535390.418587
2020-06-08,78.1155616327,78.3885789186,77.1554134155,77.6113450024,412820644.35884,740241484.427522
2020-06-07,78.2071209305,78.8210016627,76.3211643039,78.1306230586,445218075.756736,745070743.480846
2020-06-06,78.2463507096,79.1921396541,77.4624766724,78.1842340041,433042584.023154,745457942.197819
2020-06-05,78.6866727285,79.9647548939,78.0836739692,78.218276231,488123894.421272,745659323.855979
2020-06-04,78.1163603516,79.0814908118,76.8778888828,78.6896686651,520061825.568477,750030783.077934
2020-06-03,78.0381220449,78.5146277942,77.1967268,78.0684953625,543490756.110645,743985078.708651
2020-06-02,79.91923918,81.9948709166,77.1596192347,78.0310219276,667063943.674576,743502355.85536
2020-06-01,76.5127812838,80.2132779914,76.1275270067,79.935543286,672681296.811558,761525132.800512
2020-05-31,79.0223376335,80.3014149862,75.9421098786,76.5259529471,630713754.160323,728922039.746736
2020-05-30,74.4082309365,79.1161047605,73.7291231774,79.0298667007,664882091.500446,752647517.194805
2020-05-29,75.193731203,75.6039606402,73.6576005666,74.4245510068,543069503.655695,708278961.075543
2020-05-28,73.7304687486,75.1763812357,72.872308994,75.12807867,534875873.164131,714855268.209302
2020-05-27,72.5390185457,74.6123356881,72.5052544677,73.7062486959,523289542.497478,701208756.368486
2020-05-26,73.5817080214,73.6961511797,71.5937098969,72.5336221066,495076926.991658,689938449.919986
2020-05-25,72.242571544,73.7447092723,71.8251790954,73.5814810773,508879389.459086,699791467.612775
2020-05-24,74.2890759764,75.4750972978,72.3414280084,72.4108219056,512377464.29653,688542065.074733
2020-05-23,74.7993351837,75.648024562,73.5388322324,74.2942078415,513469083.244271,706332983.269814
2020-05-22,73.0942725689,75.4884235512,72.4755984587,74.7850621474,556859676.043874,710881215.593579
2020-05-21,77.9872218194,78.1390301957,71.4805010873,73.2266068576,586347434.071633,695951680.148895
2020-05-20,76.5468782374,78.1345554983,75.2800074426,77.9708337761,597284977.459186,740917718.564615
2020-05-19,75.8977921931,76.6950953532,73.9384812855,76.5551071637,554964243.758413,727343979.063663
2020-05-18,75.0558890306,77.8267732467,74.8226812925,75.8770690518,608744105.390653,720781606.474202
2020-05-17,73.5501532889,76.7009416904,73.4559659343,75.0398078655,589570871.319917,712710640.209243
2020-05-16,72.5279558874,74.50997669,72.2668456475,73.5973154957,515070520.858061,698894206.410726
2020-05-15,74.2069505206,74.8181712531,71.6603304923,72.5010877164,581105999.810764,688369187.287559
2020-05-14,73.6915291819,75.1787955498,73.185006062,74.2598673045,627997583.620242,704952311.996166
2020-05-13,73.061020252,74.4318048718,72.3336922624,73.7802395355,570973672.148528,700282762.550283
2020-05-12,70.1223763931,74.5431808886,69.5122406773,73.0372113914,667923431.519577,693115507.612274
2020-05-11,72.3979306793,73.2119651648,67.2464106387,70.0317716321,765034466.659261,664481873.748901
2020-05-10,79.7983590877,79.8271350631,69.3648282977,72.3754579557,863438015.384847,686607127.702949
2020-05-09,81.9205028575,82.2101327693,79.252239519,79.8443821616,697954016.119698,757336646.877214
2020-05-08,78.8291236839,82.9286104279,77.5263215967,82.0115624918,778337521.707528,777761630.767294
2020-05-07,78.5051526626,79.7731856795,76.9199175557,78.8235191191,727970990.347479,747403703.560818
2020-05-06,79.3595181175,81.0716271449,78.5243169854,78.5243169854,639791213.406767,744442085.78012
2020-05-05,79.8482315095,80.9847512999,78.6817699625,79.4039134596,648121934.051714,752654283.463391
2020-05-04,81.0473677152,82.0024126841,76.5763406244,79.8758031645,747792140.514877,757001886.051735
2020-05-03,83.1545334871,83.71647307,80.6630456407,81.0047833885,713193611.635296,767573911.381314
2020-05-02,83.293728061,83.8144445131,82.096200212,83.1651618855,654590511.369448,787912257.372665
2020-05-01,81.2727688142,83.9968484687,81.2357537298,83.259182456,718770031.604816,788672292.591439
2020-04-30,85.7515441628,88.6917361694,81.2456780356,81.2456780356,1039630360.99176,769471412.738606
2020-04-29,82.9368569476,86.0858187336,82.314824687,85.7354938578,956420774.087533,811444352.047339
